{'use_physical': True, 'iter_num': 20000, 'train_batch_size': 16, 'last_iter': 0, 'lr': 0.0002, 'lr_decay': 0.9, 'weight_decay': 2e-05, 'momentum': 0.9, 'snapshot': '', 'val_freq': 1000, 'crop_size': 512}

[iter 1], [train loss 0.75967], [loss_x_fusion 0.13332], [loss_x_j1 0.15307], [loss_x_j2 0.15624], [loss_x_j3 0.19567], [loss_x_j4 0.12137], [lr 0.0002000000000]
[iter 19218], [train loss 0.14908], [loss_x_fusion 0.02886], [loss_x_j1 0.02971], [loss_x_j2 0.03095], [loss_x_j3 0.03047], [loss_x_j4 0.02909], [lr 0.0000108265126]
[iter 19219], [train loss 0.14905], [loss_x_fusion 0.02886], [loss_x_j1 0.02970], [loss_x_j2 0.03094], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000108140675]
[iter 19220], [train loss 0.14906], [loss_x_fusion 0.02886], [loss_x_j1 0.02970], [loss_x_j2 0.03095], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000108016209]
[iter 19221], [train loss 0.14901], [loss_x_fusion 0.02885], [loss_x_j1 0.02970], [loss_x_j2 0.03094], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000107891726]
[iter 19222], [train loss 0.14900], [loss_x_fusion 0.02885], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000107767228]
[iter 19223], [train loss 0.14900], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000107642713]
[iter 19224], [train loss 0.14908], [loss_x_fusion 0.02886], [loss_x_j1 0.02971], [loss_x_j2 0.03095], [loss_x_j3 0.03048], [loss_x_j4 0.02909], [lr 0.0000107518183]
[iter 19225], [train loss 0.14910], [loss_x_fusion 0.02886], [loss_x_j1 0.02971], [loss_x_j2 0.03095], [loss_x_j3 0.03048], [loss_x_j4 0.02909], [lr 0.0000107393637]
[iter 19226], [train loss 0.14909], [loss_x_fusion 0.02886], [loss_x_j1 0.02971], [loss_x_j2 0.03095], [loss_x_j3 0.03048], [loss_x_j4 0.02909], [lr 0.0000107269074]
[iter 19227], [train loss 0.14904], [loss_x_fusion 0.02885], [loss_x_j1 0.02970], [loss_x_j2 0.03094], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000107144495]
[iter 19228], [train loss 0.14906], [loss_x_fusion 0.02886], [loss_x_j1 0.02970], [loss_x_j2 0.03095], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000107019901]
[iter 19229], [train loss 0.14908], [loss_x_fusion 0.02886], [loss_x_j1 0.02971], [loss_x_j2 0.03095], [loss_x_j3 0.03047], [loss_x_j4 0.02909], [lr 0.0000106895290]
[iter 19230], [train loss 0.14904], [loss_x_fusion 0.02885], [loss_x_j1 0.02970], [loss_x_j2 0.03094], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000106770663]
[iter 19231], [train loss 0.14901], [loss_x_fusion 0.02885], [loss_x_j1 0.02969], [loss_x_j2 0.03094], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000106646020]
[iter 19232], [train loss 0.14895], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000106521361]
[iter 19233], [train loss 0.14890], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000106396685]
[iter 19234], [train loss 0.14889], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000106271993]
[iter 19235], [train loss 0.14895], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000106147285]
[iter 19236], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000106022561]
[iter 19237], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000105897821]
[iter 19238], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000105773064]
[iter 19239], [train loss 0.14893], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000105648290]
[iter 19240], [train loss 0.14894], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000105523501]
[iter 19241], [train loss 0.14895], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000105398695]
[iter 19242], [train loss 0.14894], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000105273872]
[iter 19243], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000105149033]
[iter 19244], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000105024178]
[iter 19245], [train loss 0.14895], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000104899306]
[iter 19246], [train loss 0.14897], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000104774418]
[iter 19247], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000104649513]
[iter 19248], [train loss 0.14890], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000104524591]
[iter 19249], [train loss 0.14891], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000104399653]
[iter 19250], [train loss 0.14891], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000104274699]
[iter 19251], [train loss 0.14893], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000104149727]
[iter 19252], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000104024739]
[iter 19253], [train loss 0.14888], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000103899734]
[iter 19254], [train loss 0.14885], [loss_x_fusion 0.02881], [loss_x_j1 0.02966], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02904], [lr 0.0000103774713]
[iter 19255], [train loss 0.14883], [loss_x_fusion 0.02881], [loss_x_j1 0.02966], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02904], [lr 0.0000103649675]
[iter 19256], [train loss 0.14885], [loss_x_fusion 0.02881], [loss_x_j1 0.02966], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02904], [lr 0.0000103524620]
[iter 19257], [train loss 0.14888], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02904], [lr 0.0000103399548]
[iter 19258], [train loss 0.14885], [loss_x_fusion 0.02882], [loss_x_j1 0.02966], [loss_x_j2 0.03091], [loss_x_j3 0.03043], [loss_x_j4 0.02904], [lr 0.0000103274460]
[iter 19259], [train loss 0.14890], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000103149354]
[iter 19260], [train loss 0.14889], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000103024232]
[iter 19261], [train loss 0.14891], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000102899093]
[iter 19262], [train loss 0.14894], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000102773937]
[iter 19263], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02906], [lr 0.0000102648764]
[iter 19264], [train loss 0.14904], [loss_x_fusion 0.02885], [loss_x_j1 0.02970], [loss_x_j2 0.03094], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000102523574]
[iter 19265], [train loss 0.14901], [loss_x_fusion 0.02885], [loss_x_j1 0.02969], [loss_x_j2 0.03094], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000102398367]
[iter 19266], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02906], [lr 0.0000102273143]
[iter 19267], [train loss 0.14895], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000102147903]
[iter 19268], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000102022645]
[iter 19269], [train loss 0.14899], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000101897369]
[iter 19270], [train loss 0.14897], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000101772077]
[iter 19271], [train loss 0.14894], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000101646768]
[iter 19272], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000101521441]
[iter 19273], [train loss 0.14890], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000101396098]
[iter 19274], [train loss 0.14894], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000101270737]
[iter 19275], [train loss 0.14904], [loss_x_fusion 0.02885], [loss_x_j1 0.02970], [loss_x_j2 0.03094], [loss_x_j3 0.03047], [loss_x_j4 0.02908], [lr 0.0000101145359]
[iter 19276], [train loss 0.14901], [loss_x_fusion 0.02885], [loss_x_j1 0.02969], [loss_x_j2 0.03094], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000101019963]
[iter 19277], [train loss 0.14899], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000100894550]
[iter 19278], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02906], [lr 0.0000100769120]
[iter 19279], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000100643673]
[iter 19280], [train loss 0.14897], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000100518208]
[iter 19281], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000100392726]
[iter 19282], [train loss 0.14899], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000100267226]
[iter 19283], [train loss 0.14899], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000100141709]
[iter 19284], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000100016175]
[iter 19285], [train loss 0.14899], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000099890623]
[iter 19286], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000099765053]
[iter 19287], [train loss 0.14898], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000099639466]
[iter 19288], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000099513861]
[iter 19289], [train loss 0.14899], [loss_x_fusion 0.02885], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000099388239]
[iter 19290], [train loss 0.14901], [loss_x_fusion 0.02885], [loss_x_j1 0.02969], [loss_x_j2 0.03093], [loss_x_j3 0.03046], [loss_x_j4 0.02907], [lr 0.0000099262599]
[iter 19291], [train loss 0.14897], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02907], [lr 0.0000099136941]
[iter 19292], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000099011265]
[iter 19293], [train loss 0.14889], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000098885572]
[iter 19294], [train loss 0.14889], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000098759861]
[iter 19295], [train loss 0.14890], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000098634133]
[iter 19296], [train loss 0.14888], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000098508386]
[iter 19297], [train loss 0.14893], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000098382622]
[iter 19298], [train loss 0.14896], [loss_x_fusion 0.02884], [loss_x_j1 0.02969], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000098256840]
[iter 19299], [train loss 0.14891], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000098131040]
[iter 19300], [train loss 0.14890], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02905], [lr 0.0000098005222]
[iter 19301], [train loss 0.14889], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000097879386]
[iter 19302], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000097753532]
[iter 19303], [train loss 0.14895], [loss_x_fusion 0.02884], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03045], [loss_x_j4 0.02906], [lr 0.0000097627660]
[iter 19304], [train loss 0.14893], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03092], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000097501770]
[iter 19305], [train loss 0.14888], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000097375862]
[iter 19306], [train loss 0.14886], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000097249936]
[iter 19307], [train loss 0.14887], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000097123992]
[iter 19308], [train loss 0.14888], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000096998029]
[iter 19309], [train loss 0.14888], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000096872049]
[iter 19310], [train loss 0.14885], [loss_x_fusion 0.02882], [loss_x_j1 0.02966], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02904], [lr 0.0000096746050]
[iter 19311], [train loss 0.14889], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03091], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000096620033]
[iter 19312], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000096493998]
[iter 19313], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000096367944]
[iter 19314], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000096241872]
[iter 19315], [train loss 0.14891], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000096115782]
[iter 19316], [train loss 0.14891], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000095989673]
[iter 19317], [train loss 0.14892], [loss_x_fusion 0.02883], [loss_x_j1 0.02968], [loss_x_j2 0.03091], [loss_x_j3 0.03044], [loss_x_j4 0.02906], [lr 0.0000095863546]
[iter 19318], [train loss 0.14889], [loss_x_fusion 0.02883], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000095737401]
[iter 19319], [train loss 0.14886], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000095611237]
[iter 19320], [train loss 0.14885], [loss_x_fusion 0.02882], [loss_x_j1 0.02966], [loss_x_j2 0.03090], [loss_x_j3 0.03042], [loss_x_j4 0.02904], [lr 0.0000095485054]
[iter 19321], [train loss 0.14886], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000095358854]
[iter 19322], [train loss 0.14886], [loss_x_fusion 0.02882], [loss_x_j1 0.02967], [loss_x_j2 0.03090], [loss_x_j3 0.03043], [loss_x_j4 0.02905], [lr 0.0000095232634]
[iter 19323], [train loss 0.14883], [loss_x_fusion 0.02882], [loss_x_j1 0.02966], [loss_x_j2 0.03089], [loss_x_j3 0.03042], [loss_x_j4 0.02904], [lr 0.0000095106396]
[iter 19324], [train loss 0.14880], [loss_x_fusion 0.02881], [loss_x_j1 0.02966], [loss_x_j2 0.03089], [loss_x_j3 0.03041], [loss_x_j4 0.02904], [lr 0.0000094980139]
[iter 19325], [train loss 0.14880], [loss_x_fusion 0.02881], [loss_x_j1 0.02966], [loss_x_j2 0.03089], [loss_x_j3 0.03041], [loss_x_j4 0.02904], [lr 0.0000094853864]
[iter 19326], [train loss 0.14879], [loss_x_fusion 0.02881], [loss_x_j1 0.02965], [loss_x_j2 0.03088], [loss_x_j3 0.03041], [loss_x_j4 0.02903], [lr 0.0000094727570]
[iter 19327], [train loss 0.14878], [loss_x_fusion 0.02881], [loss_x_j1 0.02965], [loss_x_j2 0.03088], [loss_x_j3 0.03041], [loss_x_j4 0.02903], [lr 0.0000094601257]
[iter 19328], [train loss 0.14880], [loss_x_fusion 0.02881], [loss_x_j1 0.02965], [loss_x_j2 0.03088], [loss_x_j3 0.03041], [loss_x_j4 0.02903], [lr 0.0000094474925]
[iter 19329], [train loss 0.14874], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000094348575]
[iter 19330], [train loss 0.14871], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000094222206]
[iter 19331], [train loss 0.14871], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000094095818]
[iter 19332], [train loss 0.14871], [loss_x_fusion 0.02879], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000093969411]
[iter 19333], [train loss 0.14868], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000093842985]
[iter 19334], [train loss 0.14866], [loss_x_fusion 0.02878], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000093716541]
[iter 19335], [train loss 0.14869], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000093590077]
[iter 19336], [train loss 0.14868], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000093463595]
[iter 19337], [train loss 0.14868], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000093337093]
[iter 19338], [train loss 0.14872], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000093210572]
[iter 19339], [train loss 0.14870], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02902], [lr 0.0000093084033]
[iter 19340], [train loss 0.14868], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000092957474]
[iter 19341], [train loss 0.14872], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000092830896]
[iter 19342], [train loss 0.14873], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000092704299]
[iter 19343], [train loss 0.14873], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000092577682]
[iter 19344], [train loss 0.14873], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000092451047]
[iter 19345], [train loss 0.14870], [loss_x_fusion 0.02879], [loss_x_j1 0.02964], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02902], [lr 0.0000092324392]
[iter 19346], [train loss 0.14869], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02902], [lr 0.0000092197718]
[iter 19347], [train loss 0.14867], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000092071024]
[iter 19348], [train loss 0.14868], [loss_x_fusion 0.02879], [loss_x_j1 0.02963], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02901], [lr 0.0000091944311]
[iter 19349], [train loss 0.14874], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02903], [lr 0.0000091817579]
[iter 19350], [train loss 0.14875], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02903], [lr 0.0000091690827]
[iter 19351], [train loss 0.14873], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000091564056]
[iter 19352], [train loss 0.14873], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03087], [loss_x_j3 0.03040], [loss_x_j4 0.02902], [lr 0.0000091437265]
[iter 19353], [train loss 0.14871], [loss_x_fusion 0.02880], [loss_x_j1 0.02964], [loss_x_j2 0.03086], [loss_x_j3 0.03039], [loss_x_j4 0.02902], [lr 0.0000091310455]
