{'use_physical': True, 'iter_num': 20000, 'train_batch_size': 16, 'last_iter': 0, 'lr': 0.0002, 'lr_decay': 0.9, 'weight_decay': 2e-05, 'momentum': 0.9, 'snapshot': '', 'val_freq': 1000, 'crop_size': 512}

[iter 1], [train loss 0.90704], [loss_x_fusion 0.15496], [loss_x_j1 0.24923], [loss_x_j2 0.13202], [loss_x_j3 0.13112], [loss_x_j4 0.23971], [lr 0.0002000000000]
[iter 10444], [train loss 0.15880], [loss_x_fusion 0.03108], [loss_x_j1 0.03188], [loss_x_j2 0.03319], [loss_x_j3 0.03128], [loss_x_j4 0.03138], [lr 0.0001028945630]
[iter 10445], [train loss 0.15879], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001028848732]
[iter 10446], [train loss 0.15878], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001028751832]
[iter 10447], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001028654932]
[iter 10448], [train loss 0.15878], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001028558031]
[iter 10449], [train loss 0.15877], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001028461129]
[iter 10450], [train loss 0.15879], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001028364226]
[iter 10451], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001028267321]
[iter 10452], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001028170416]
[iter 10453], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001028073510]
[iter 10454], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001027976602]
[iter 10455], [train loss 0.15877], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001027879694]
[iter 10456], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001027782785]
[iter 10457], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001027685874]
[iter 10458], [train loss 0.15874], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03318], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001027588963]
[iter 10459], [train loss 0.15874], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001027492051]
[iter 10460], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001027395137]
[iter 10461], [train loss 0.15877], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001027298223]
[iter 10462], [train loss 0.15874], [loss_x_fusion 0.03106], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001027201307]
[iter 10463], [train loss 0.15873], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001027104391]
[iter 10464], [train loss 0.15872], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001027007473]
[iter 10465], [train loss 0.15871], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001026910555]
[iter 10466], [train loss 0.15871], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001026813635]
[iter 10467], [train loss 0.15869], [loss_x_fusion 0.03105], [loss_x_j1 0.03185], [loss_x_j2 0.03317], [loss_x_j3 0.03125], [loss_x_j4 0.03136], [lr 0.0001026716715]
[iter 10468], [train loss 0.15868], [loss_x_fusion 0.03105], [loss_x_j1 0.03185], [loss_x_j2 0.03316], [loss_x_j3 0.03125], [loss_x_j4 0.03136], [lr 0.0001026619793]
[iter 10469], [train loss 0.15868], [loss_x_fusion 0.03105], [loss_x_j1 0.03185], [loss_x_j2 0.03317], [loss_x_j3 0.03125], [loss_x_j4 0.03136], [lr 0.0001026522871]
[iter 10470], [train loss 0.15871], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03136], [lr 0.0001026425947]
[iter 10471], [train loss 0.15872], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001026329023]
[iter 10472], [train loss 0.15871], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03136], [lr 0.0001026232097]
[iter 10473], [train loss 0.15871], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03136], [lr 0.0001026135171]
[iter 10474], [train loss 0.15873], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001026038243]
[iter 10475], [train loss 0.15872], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001025941314]
[iter 10476], [train loss 0.15873], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001025844385]
[iter 10477], [train loss 0.15870], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03136], [lr 0.0001025747454]
[iter 10478], [train loss 0.15870], [loss_x_fusion 0.03105], [loss_x_j1 0.03185], [loss_x_j2 0.03317], [loss_x_j3 0.03126], [loss_x_j4 0.03136], [lr 0.0001025650522]
[iter 10479], [train loss 0.15872], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03318], [loss_x_j3 0.03126], [loss_x_j4 0.03136], [lr 0.0001025553589]
[iter 10480], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001025456656]
[iter 10481], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001025359721]
[iter 10482], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03318], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001025262785]
[iter 10483], [train loss 0.15878], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03138], [lr 0.0001025165848]
[iter 10484], [train loss 0.15877], [loss_x_fusion 0.03107], [loss_x_j1 0.03187], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001025068911]
[iter 10485], [train loss 0.15876], [loss_x_fusion 0.03107], [loss_x_j1 0.03186], [loss_x_j2 0.03319], [loss_x_j3 0.03127], [loss_x_j4 0.03137], [lr 0.0001024971972]
[iter 10486], [train loss 0.15874], [loss_x_fusion 0.03106], [loss_x_j1 0.03186], [loss_x_j2 0.03318], [loss_x_j3 0.03126], [loss_x_j4 0.03137], [lr 0.0001024875032]
[iter 10487], [train loss 0.15407], [loss_x_fusion 0.03021], [loss_x_j1 0.03104], [loss_x_j2 0.03225], [loss_x_j3 0.03024], [loss_x_j4 0.03033], [lr 0.0001024778091]
[iter 10488], [train loss 0.15478], [loss_x_fusion 0.03038], [loss_x_j1 0.03104], [loss_x_j2 0.03233], [loss_x_j3 0.03060], [loss_x_j4 0.03042], [lr 0.0001024681149]
[iter 10489], [train loss 0.15622], [loss_x_fusion 0.03070], [loss_x_j1 0.03131], [loss_x_j2 0.03254], [loss_x_j3 0.03088], [loss_x_j4 0.03078], [lr 0.0001024584206]
[iter 10490], [train loss 0.15138], [loss_x_fusion 0.02977], [loss_x_j1 0.03040], [loss_x_j2 0.03141], [loss_x_j3 0.02995], [loss_x_j4 0.02985], [lr 0.0001024487262]
[iter 10491], [train loss 0.14736], [loss_x_fusion 0.02889], [loss_x_j1 0.02957], [loss_x_j2 0.03085], [loss_x_j3 0.02905], [loss_x_j4 0.02900], [lr 0.0001024390317]
[iter 10492], [train loss 0.15370], [loss_x_fusion 0.03015], [loss_x_j1 0.03087], [loss_x_j2 0.03203], [loss_x_j3 0.03032], [loss_x_j4 0.03034], [lr 0.0001024293371]
[iter 10493], [train loss 0.15462], [loss_x_fusion 0.03032], [loss_x_j1 0.03100], [loss_x_j2 0.03222], [loss_x_j3 0.03052], [loss_x_j4 0.03056], [lr 0.0001024196424]
[iter 10494], [train loss 0.15670], [loss_x_fusion 0.03073], [loss_x_j1 0.03144], [loss_x_j2 0.03261], [loss_x_j3 0.03093], [loss_x_j4 0.03099], [lr 0.0001024099476]
[iter 10495], [train loss 0.15727], [loss_x_fusion 0.03085], [loss_x_j1 0.03159], [loss_x_j2 0.03267], [loss_x_j3 0.03105], [loss_x_j4 0.03112], [lr 0.0001024002527]
[iter 10496], [train loss 0.15570], [loss_x_fusion 0.03053], [loss_x_j1 0.03127], [loss_x_j2 0.03234], [loss_x_j3 0.03076], [loss_x_j4 0.03080], [lr 0.0001023905577]
[iter 10497], [train loss 0.15654], [loss_x_fusion 0.03065], [loss_x_j1 0.03143], [loss_x_j2 0.03270], [loss_x_j3 0.03089], [loss_x_j4 0.03088], [lr 0.0001023808626]
[iter 10498], [train loss 0.15696], [loss_x_fusion 0.03071], [loss_x_j1 0.03149], [loss_x_j2 0.03286], [loss_x_j3 0.03094], [loss_x_j4 0.03095], [lr 0.0001023711674]
[iter 10499], [train loss 0.15666], [loss_x_fusion 0.03065], [loss_x_j1 0.03143], [loss_x_j2 0.03281], [loss_x_j3 0.03088], [loss_x_j4 0.03090], [lr 0.0001023614721]
[iter 10500], [train loss 0.15547], [loss_x_fusion 0.03042], [loss_x_j1 0.03119], [loss_x_j2 0.03253], [loss_x_j3 0.03064], [loss_x_j4 0.03070], [lr 0.0001023517767]
[iter 10501], [train loss 0.15508], [loss_x_fusion 0.03034], [loss_x_j1 0.03108], [loss_x_j2 0.03245], [loss_x_j3 0.03058], [loss_x_j4 0.03063], [lr 0.0001023420812]
[iter 10502], [train loss 0.15750], [loss_x_fusion 0.03081], [loss_x_j1 0.03164], [loss_x_j2 0.03285], [loss_x_j3 0.03107], [loss_x_j4 0.03113], [lr 0.0001023323856]
[iter 10503], [train loss 0.15556], [loss_x_fusion 0.03042], [loss_x_j1 0.03125], [loss_x_j2 0.03251], [loss_x_j3 0.03067], [loss_x_j4 0.03072], [lr 0.0001023226898]
[iter 10504], [train loss 0.15860], [loss_x_fusion 0.03103], [loss_x_j1 0.03184], [loss_x_j2 0.03313], [loss_x_j3 0.03125], [loss_x_j4 0.03135], [lr 0.0001023129940]
[iter 10505], [train loss 0.15851], [loss_x_fusion 0.03100], [loss_x_j1 0.03182], [loss_x_j2 0.03317], [loss_x_j3 0.03121], [loss_x_j4 0.03131], [lr 0.0001023032981]
[iter 10506], [train loss 0.15812], [loss_x_fusion 0.03093], [loss_x_j1 0.03175], [loss_x_j2 0.03307], [loss_x_j3 0.03113], [loss_x_j4 0.03123], [lr 0.0001022936021]
[iter 10507], [train loss 0.15860], [loss_x_fusion 0.03102], [loss_x_j1 0.03182], [loss_x_j2 0.03323], [loss_x_j3 0.03121], [loss_x_j4 0.03131], [lr 0.0001022839059]
[iter 10508], [train loss 0.15853], [loss_x_fusion 0.03101], [loss_x_j1 0.03180], [loss_x_j2 0.03321], [loss_x_j3 0.03120], [loss_x_j4 0.03130], [lr 0.0001022742097]
[iter 10509], [train loss 0.15829], [loss_x_fusion 0.03097], [loss_x_j1 0.03176], [loss_x_j2 0.03313], [loss_x_j3 0.03117], [loss_x_j4 0.03126], [lr 0.0001022645134]
[iter 10510], [train loss 0.15842], [loss_x_fusion 0.03100], [loss_x_j1 0.03180], [loss_x_j2 0.03314], [loss_x_j3 0.03120], [loss_x_j4 0.03129], [lr 0.0001022548170]
[iter 10511], [train loss 0.15804], [loss_x_fusion 0.03093], [loss_x_j1 0.03173], [loss_x_j2 0.03301], [loss_x_j3 0.03112], [loss_x_j4 0.03124], [lr 0.0001022451204]
[iter 10512], [train loss 0.15991], [loss_x_fusion 0.03132], [loss_x_j1 0.03211], [loss_x_j2 0.03337], [loss_x_j3 0.03150], [loss_x_j4 0.03162], [lr 0.0001022354238]
[iter 10513], [train loss 0.15949], [loss_x_fusion 0.03122], [loss_x_j1 0.03203], [loss_x_j2 0.03332], [loss_x_j3 0.03140], [loss_x_j4 0.03153], [lr 0.0001022257270]
[iter 10514], [train loss 0.15983], [loss_x_fusion 0.03129], [loss_x_j1 0.03214], [loss_x_j2 0.03333], [loss_x_j3 0.03147], [loss_x_j4 0.03160], [lr 0.0001022160302]
[iter 10515], [train loss 0.15972], [loss_x_fusion 0.03128], [loss_x_j1 0.03212], [loss_x_j2 0.03328], [loss_x_j3 0.03146], [loss_x_j4 0.03158], [lr 0.0001022063333]
[iter 10516], [train loss 0.15964], [loss_x_fusion 0.03127], [loss_x_j1 0.03214], [loss_x_j2 0.03322], [loss_x_j3 0.03144], [loss_x_j4 0.03157], [lr 0.0001021966362]
[iter 10517], [train loss 0.16040], [loss_x_fusion 0.03143], [loss_x_j1 0.03229], [loss_x_j2 0.03334], [loss_x_j3 0.03160], [loss_x_j4 0.03174], [lr 0.0001021869391]
[iter 10518], [train loss 0.16012], [loss_x_fusion 0.03138], [loss_x_j1 0.03225], [loss_x_j2 0.03325], [loss_x_j3 0.03155], [loss_x_j4 0.03169], [lr 0.0001021772418]
[iter 10519], [train loss 0.16031], [loss_x_fusion 0.03142], [loss_x_j1 0.03229], [loss_x_j2 0.03326], [loss_x_j3 0.03159], [loss_x_j4 0.03175], [lr 0.0001021675445]
[iter 10520], [train loss 0.15993], [loss_x_fusion 0.03134], [loss_x_j1 0.03223], [loss_x_j2 0.03318], [loss_x_j3 0.03151], [loss_x_j4 0.03167], [lr 0.0001021578470]
[iter 10521], [train loss 0.15979], [loss_x_fusion 0.03131], [loss_x_j1 0.03219], [loss_x_j2 0.03316], [loss_x_j3 0.03149], [loss_x_j4 0.03164], [lr 0.0001021481494]
[iter 10522], [train loss 0.16018], [loss_x_fusion 0.03139], [loss_x_j1 0.03225], [loss_x_j2 0.03324], [loss_x_j3 0.03157], [loss_x_j4 0.03173], [lr 0.0001021384518]
[iter 10523], [train loss 0.16027], [loss_x_fusion 0.03139], [loss_x_j1 0.03225], [loss_x_j2 0.03333], [loss_x_j3 0.03157], [loss_x_j4 0.03173], [lr 0.0001021287540]
[iter 10524], [train loss 0.15997], [loss_x_fusion 0.03132], [loss_x_j1 0.03217], [loss_x_j2 0.03332], [loss_x_j3 0.03149], [loss_x_j4 0.03166], [lr 0.0001021190562]
[iter 10525], [train loss 0.16076], [loss_x_fusion 0.03148], [loss_x_j1 0.03230], [loss_x_j2 0.03350], [loss_x_j3 0.03166], [loss_x_j4 0.03182], [lr 0.0001021093582]
[iter 10526], [train loss 0.16085], [loss_x_fusion 0.03150], [loss_x_j1 0.03231], [loss_x_j2 0.03354], [loss_x_j3 0.03167], [loss_x_j4 0.03183], [lr 0.0001020996601]
[iter 10527], [train loss 0.16170], [loss_x_fusion 0.03167], [loss_x_j1 0.03249], [loss_x_j2 0.03370], [loss_x_j3 0.03185], [loss_x_j4 0.03200], [lr 0.0001020899619]
[iter 10528], [train loss 0.16152], [loss_x_fusion 0.03164], [loss_x_j1 0.03247], [loss_x_j2 0.03364], [loss_x_j3 0.03181], [loss_x_j4 0.03196], [lr 0.0001020802637]
[iter 10529], [train loss 0.16147], [loss_x_fusion 0.03162], [loss_x_j1 0.03244], [loss_x_j2 0.03367], [loss_x_j3 0.03179], [loss_x_j4 0.03195], [lr 0.0001020705653]
[iter 10530], [train loss 0.16115], [loss_x_fusion 0.03155], [loss_x_j1 0.03237], [loss_x_j2 0.03364], [loss_x_j3 0.03172], [loss_x_j4 0.03188], [lr 0.0001020608668]
[iter 10531], [train loss 0.16132], [loss_x_fusion 0.03157], [loss_x_j1 0.03238], [loss_x_j2 0.03373], [loss_x_j3 0.03173], [loss_x_j4 0.03191], [lr 0.0001020511682]
[iter 10532], [train loss 0.16102], [loss_x_fusion 0.03151], [loss_x_j1 0.03232], [loss_x_j2 0.03367], [loss_x_j3 0.03168], [loss_x_j4 0.03185], [lr 0.0001020414695]
[iter 10533], [train loss 0.16067], [loss_x_fusion 0.03144], [loss_x_j1 0.03225], [loss_x_j2 0.03358], [loss_x_j3 0.03161], [loss_x_j4 0.03178], [lr 0.0001020317708]
[iter 10534], [train loss 0.16067], [loss_x_fusion 0.03143], [loss_x_j1 0.03224], [loss_x_j2 0.03364], [loss_x_j3 0.03160], [loss_x_j4 0.03176], [lr 0.0001020220719]
[iter 10535], [train loss 0.16067], [loss_x_fusion 0.03143], [loss_x_j1 0.03225], [loss_x_j2 0.03362], [loss_x_j3 0.03160], [loss_x_j4 0.03177], [lr 0.0001020123729]
[iter 10536], [train loss 0.16101], [loss_x_fusion 0.03150], [loss_x_j1 0.03232], [loss_x_j2 0.03367], [loss_x_j3 0.03167], [loss_x_j4 0.03184], [lr 0.0001020026738]
[iter 10537], [train loss 0.16150], [loss_x_fusion 0.03161], [loss_x_j1 0.03242], [loss_x_j2 0.03378], [loss_x_j3 0.03177], [loss_x_j4 0.03193], [lr 0.0001019929746]
[iter 10538], [train loss 0.16160], [loss_x_fusion 0.03163], [loss_x_j1 0.03245], [loss_x_j2 0.03379], [loss_x_j3 0.03179], [loss_x_j4 0.03195], [lr 0.0001019832753]
[iter 10539], [train loss 0.16166], [loss_x_fusion 0.03164], [loss_x_j1 0.03246], [loss_x_j2 0.03381], [loss_x_j3 0.03180], [loss_x_j4 0.03195], [lr 0.0001019735759]
[iter 10540], [train loss 0.16158], [loss_x_fusion 0.03162], [loss_x_j1 0.03244], [loss_x_j2 0.03381], [loss_x_j3 0.03178], [loss_x_j4 0.03193], [lr 0.0001019638764]
[iter 10541], [train loss 0.16109], [loss_x_fusion 0.03152], [loss_x_j1 0.03233], [loss_x_j2 0.03373], [loss_x_j3 0.03167], [loss_x_j4 0.03183], [lr 0.0001019541768]
[iter 10542], [train loss 0.16088], [loss_x_fusion 0.03147], [loss_x_j1 0.03228], [loss_x_j2 0.03369], [loss_x_j3 0.03164], [loss_x_j4 0.03179], [lr 0.0001019444771]
[iter 10543], [train loss 0.16122], [loss_x_fusion 0.03154], [loss_x_j1 0.03234], [loss_x_j2 0.03375], [loss_x_j3 0.03171], [loss_x_j4 0.03187], [lr 0.0001019347773]
[iter 10544], [train loss 0.16142], [loss_x_fusion 0.03159], [loss_x_j1 0.03238], [loss_x_j2 0.03380], [loss_x_j3 0.03175], [loss_x_j4 0.03191], [lr 0.0001019250773]
[iter 10545], [train loss 0.16135], [loss_x_fusion 0.03157], [loss_x_j1 0.03237], [loss_x_j2 0.03377], [loss_x_j3 0.03174], [loss_x_j4 0.03190], [lr 0.0001019153773]
[iter 10546], [train loss 0.16168], [loss_x_fusion 0.03164], [loss_x_j1 0.03243], [loss_x_j2 0.03385], [loss_x_j3 0.03180], [loss_x_j4 0.03196], [lr 0.0001019056772]
[iter 10547], [train loss 0.16173], [loss_x_fusion 0.03165], [loss_x_j1 0.03244], [loss_x_j2 0.03385], [loss_x_j3 0.03182], [loss_x_j4 0.03197], [lr 0.0001018959770]
[iter 10548], [train loss 0.16150], [loss_x_fusion 0.03160], [loss_x_j1 0.03239], [loss_x_j2 0.03382], [loss_x_j3 0.03176], [loss_x_j4 0.03192], [lr 0.0001018862767]
[iter 10549], [train loss 0.16191], [loss_x_fusion 0.03168], [loss_x_j1 0.03246], [loss_x_j2 0.03392], [loss_x_j3 0.03184], [loss_x_j4 0.03200], [lr 0.0001018765762]
[iter 10550], [train loss 0.16229], [loss_x_fusion 0.03174], [loss_x_j1 0.03254], [loss_x_j2 0.03404], [loss_x_j3 0.03190], [loss_x_j4 0.03206], [lr 0.0001018668757]
[iter 10551], [train loss 0.16230], [loss_x_fusion 0.03175], [loss_x_j1 0.03254], [loss_x_j2 0.03404], [loss_x_j3 0.03191], [loss_x_j4 0.03207], [lr 0.0001018571751]
[iter 10552], [train loss 0.16240], [loss_x_fusion 0.03176], [loss_x_j1 0.03254], [loss_x_j2 0.03408], [loss_x_j3 0.03193], [loss_x_j4 0.03208], [lr 0.0001018474743]
[iter 10553], [train loss 0.16296], [loss_x_fusion 0.03187], [loss_x_j1 0.03266], [loss_x_j2 0.03418], [loss_x_j3 0.03205], [loss_x_j4 0.03220], [lr 0.0001018377735]
[iter 10554], [train loss 0.16308], [loss_x_fusion 0.03190], [loss_x_j1 0.03268], [loss_x_j2 0.03422], [loss_x_j3 0.03207], [loss_x_j4 0.03222], [lr 0.0001018280726]
[iter 10555], [train loss 0.16274], [loss_x_fusion 0.03183], [loss_x_j1 0.03260], [loss_x_j2 0.03417], [loss_x_j3 0.03200], [loss_x_j4 0.03215], [lr 0.0001018183715]
[iter 10556], [train loss 0.16254], [loss_x_fusion 0.03179], [loss_x_j1 0.03256], [loss_x_j2 0.03413], [loss_x_j3 0.03196], [loss_x_j4 0.03210], [lr 0.0001018086704]
[iter 10557], [train loss 0.16262], [loss_x_fusion 0.03181], [loss_x_j1 0.03258], [loss_x_j2 0.03414], [loss_x_j3 0.03198], [loss_x_j4 0.03212], [lr 0.0001017989691]
[iter 10558], [train loss 0.16243], [loss_x_fusion 0.03177], [loss_x_j1 0.03255], [loss_x_j2 0.03409], [loss_x_j3 0.03194], [loss_x_j4 0.03209], [lr 0.0001017892678]
[iter 10559], [train loss 0.16241], [loss_x_fusion 0.03176], [loss_x_j1 0.03253], [loss_x_j2 0.03410], [loss_x_j3 0.03194], [loss_x_j4 0.03209], [lr 0.0001017795663]
[iter 10560], [train loss 0.16246], [loss_x_fusion 0.03177], [loss_x_j1 0.03252], [loss_x_j2 0.03413], [loss_x_j3 0.03194], [loss_x_j4 0.03210], [lr 0.0001017698648]
[iter 10561], [train loss 0.16190], [loss_x_fusion 0.03165], [loss_x_j1 0.03240], [loss_x_j2 0.03403], [loss_x_j3 0.03183], [loss_x_j4 0.03198], [lr 0.0001017601631]
[iter 10562], [train loss 0.16194], [loss_x_fusion 0.03166], [loss_x_j1 0.03241], [loss_x_j2 0.03405], [loss_x_j3 0.03184], [loss_x_j4 0.03198], [lr 0.0001017504613]
[iter 10563], [train loss 0.16196], [loss_x_fusion 0.03166], [loss_x_j1 0.03240], [loss_x_j2 0.03408], [loss_x_j3 0.03184], [loss_x_j4 0.03198], [lr 0.0001017407595]
[iter 10564], [train loss 0.16215], [loss_x_fusion 0.03170], [loss_x_j1 0.03244], [loss_x_j2 0.03410], [loss_x_j3 0.03188], [loss_x_j4 0.03202], [lr 0.0001017310575]
[iter 10565], [train loss 0.16215], [loss_x_fusion 0.03170], [loss_x_j1 0.03245], [loss_x_j2 0.03409], [loss_x_j3 0.03189], [loss_x_j4 0.03203], [lr 0.0001017213554]
[iter 10566], [train loss 0.16224], [loss_x_fusion 0.03172], [loss_x_j1 0.03246], [loss_x_j2 0.03410], [loss_x_j3 0.03191], [loss_x_j4 0.03204], [lr 0.0001017116533]
[iter 10567], [train loss 0.16218], [loss_x_fusion 0.03171], [loss_x_j1 0.03246], [loss_x_j2 0.03407], [loss_x_j3 0.03190], [loss_x_j4 0.03203], [lr 0.0001017019510]
[iter 10568], [train loss 0.16198], [loss_x_fusion 0.03168], [loss_x_j1 0.03242], [loss_x_j2 0.03403], [loss_x_j3 0.03186], [loss_x_j4 0.03200], [lr 0.0001016922486]
[iter 10569], [train loss 0.16215], [loss_x_fusion 0.03171], [loss_x_j1 0.03245], [loss_x_j2 0.03406], [loss_x_j3 0.03189], [loss_x_j4 0.03203], [lr 0.0001016825461]
[iter 10570], [train loss 0.16195], [loss_x_fusion 0.03168], [loss_x_j1 0.03242], [loss_x_j2 0.03401], [loss_x_j3 0.03186], [loss_x_j4 0.03199], [lr 0.0001016728436]
[iter 10571], [train loss 0.16221], [loss_x_fusion 0.03173], [loss_x_j1 0.03247], [loss_x_j2 0.03406], [loss_x_j3 0.03191], [loss_x_j4 0.03204], [lr 0.0001016631409]
[iter 10572], [train loss 0.16209], [loss_x_fusion 0.03170], [loss_x_j1 0.03246], [loss_x_j2 0.03402], [loss_x_j3 0.03189], [loss_x_j4 0.03202], [lr 0.0001016534381]
[iter 10573], [train loss 0.16186], [loss_x_fusion 0.03166], [loss_x_j1 0.03241], [loss_x_j2 0.03398], [loss_x_j3 0.03185], [loss_x_j4 0.03198], [lr 0.0001016437352]
[iter 10574], [train loss 0.16172], [loss_x_fusion 0.03163], [loss_x_j1 0.03238], [loss_x_j2 0.03395], [loss_x_j3 0.03182], [loss_x_j4 0.03195], [lr 0.0001016340322]
[iter 10575], [train loss 0.16170], [loss_x_fusion 0.03163], [loss_x_j1 0.03237], [loss_x_j2 0.03394], [loss_x_j3 0.03181], [loss_x_j4 0.03194], [lr 0.0001016243291]
[iter 10576], [train loss 0.16158], [loss_x_fusion 0.03160], [loss_x_j1 0.03235], [loss_x_j2 0.03391], [loss_x_j3 0.03179], [loss_x_j4 0.03192], [lr 0.0001016146259]
[iter 10577], [train loss 0.16157], [loss_x_fusion 0.03160], [loss_x_j1 0.03234], [loss_x_j2 0.03392], [loss_x_j3 0.03179], [loss_x_j4 0.03192], [lr 0.0001016049226]
[iter 10578], [train loss 0.16142], [loss_x_fusion 0.03157], [loss_x_j1 0.03231], [loss_x_j2 0.03389], [loss_x_j3 0.03176], [loss_x_j4 0.03189], [lr 0.0001015952192]
[iter 10579], [train loss 0.16137], [loss_x_fusion 0.03156], [loss_x_j1 0.03230], [loss_x_j2 0.03389], [loss_x_j3 0.03175], [loss_x_j4 0.03188], [lr 0.0001015855157]
